"","Region","Market","Chart","Name","Unit","Year","Value"
"1240","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Z Holdings Corp.","million USD (US$)","2026",NA
"1241","China","Classifieds","Ad Spending","Total","million USD (US$)","2017",4616.662
"1242","China","Classifieds","Ad Spending","Total","million USD (US$)","2018",5119.221
"1243","China","Classifieds","Ad Spending","Total","million USD (US$)","2019",5392.899
"1244","China","Classifieds","Ad Spending","Total","million USD (US$)","2020",5733.728
"1245","China","Classifieds","Ad Spending","Total","million USD (US$)","2021",6427.939
"1246","China","Classifieds","Ad Spending","Total","million USD (US$)","2022",7077.767
"1247","China","Classifieds","Ad Spending","Total","million USD (US$)","2023",7673.133
"1248","China","Classifieds","Ad Spending","Total","million USD (US$)","2024",8167.063
"1249","China","Classifieds","Ad Spending","Total","million USD (US$)","2025",8550.755
"1250","China","Classifieds","Ad Spending","Total","million USD (US$)","2026",8937.846
"1251","China","Classifieds","Ad Spending","General","million USD (US$)","2017",1845.086
"1252","China","Classifieds","Ad Spending","General","million USD (US$)","2018",1988.873
"1253","China","Classifieds","Ad Spending","General","million USD (US$)","2019",2014.521
"1254","China","Classifieds","Ad Spending","General","million USD (US$)","2020",2056.127
"1255","China","Classifieds","Ad Spending","General","million USD (US$)","2021",2224.078
"1256","China","Classifieds","Ad Spending","General","million USD (US$)","2022",2382.764
"1257","China","Classifieds","Ad Spending","General","million USD (US$)","2023",2533.931
"1258","China","Classifieds","Ad Spending","General","million USD (US$)","2024",2697.264
"1259","China","Classifieds","Ad Spending","General","million USD (US$)","2025",2824.11
"1260","China","Classifieds","Ad Spending","General","million USD (US$)","2026",2952.112
"1261","China","Classifieds","Ad Spending","Jobs","million USD (US$)","2017",907.503
"1262","China","Classifieds","Ad Spending","Jobs","million USD (US$)","2018",1030.869
"1263","China","Classifieds","Ad Spending","Jobs","million USD (US$)","2019",1121.696
"1264","China","Classifieds","Ad Spending","Jobs","million USD (US$)","2020",1229.665
"1265","China","Classifieds","Ad Spending","Jobs","million USD (US$)","2021",1414.066
"1266","China","Classifieds","Ad Spending","Jobs","million USD (US$)","2022",1585.967
"1267","China","Classifieds","Ad Spending","Jobs","million USD (US$)","2023",1740.903
"1268","China","Classifieds","Ad Spending","Jobs","million USD (US$)","2024",1852.579
"1269","China","Classifieds","Ad Spending","Jobs","million USD (US$)","2025",1939.39
"1270","China","Classifieds","Ad Spending","Jobs","million USD (US$)","2026",2026.912
"1271","China","Classifieds","Ad Spending","Motor","million USD (US$)","2017",571.408
"1272","China","Classifieds","Ad Spending","Motor","million USD (US$)","2018",666.097
"1273","China","Classifieds","Ad Spending","Motor","million USD (US$)","2019",746.671
"1274","China","Classifieds","Ad Spending","Motor","million USD (US$)","2020",842.493
"1275","China","Classifieds","Ad Spending","Motor","million USD (US$)","2021",989.972
"1276","China","Classifieds","Ad Spending","Motor","million USD (US$)","2022",1127.26
"1277","China","Classifieds","Ad Spending","Motor","million USD (US$)","2023",1249.822
"1278","China","Classifieds","Ad Spending","Motor","million USD (US$)","2024",1330.442
"1279","China","Classifieds","Ad Spending","Motor","million USD (US$)","2025",1393.044
"1280","China","Classifieds","Ad Spending","Motor","million USD (US$)","2026",1456.225
"1281","China","Classifieds","Ad Spending","Real Estate","million USD (US$)","2017",1292.665
"1282","China","Classifieds","Ad Spending","Real Estate","million USD (US$)","2018",1433.382
"1283","China","Classifieds","Ad Spending","Real Estate","million USD (US$)","2019",1510.012
"1284","China","Classifieds","Ad Spending","Real Estate","million USD (US$)","2020",1605.444
"1285","China","Classifieds","Ad Spending","Real Estate","million USD (US$)","2021",1799.823
"1286","China","Classifieds","Ad Spending","Real Estate","million USD (US$)","2022",1981.775
"1287","China","Classifieds","Ad Spending","Real Estate","million USD (US$)","2023",2148.477
"1288","China","Classifieds","Ad Spending","Real Estate","million USD (US$)","2024",2286.778
"1289","China","Classifieds","Ad Spending","Real Estate","million USD (US$)","2025",2394.211
"1290","China","Classifieds","Ad Spending","Real Estate","million USD (US$)","2026",2502.597
"1291","China","Classifieds","Ad Spending Growth","Total","percent","2017",NA
"1292","China","Classifieds","Ad Spending Growth","Total","percent","2018",10.886
"1293","China","Classifieds","Ad Spending Growth","Total","percent","2019",5.346
"1294","China","Classifieds","Ad Spending Growth","Total","percent","2020",6.32
"1295","China","Classifieds","Ad Spending Growth","Total","percent","2021",12.108
"1296","China","Classifieds","Ad Spending Growth","Total","percent","2022",10.109
"1297","China","Classifieds","Ad Spending Growth","Total","percent","2023",8.412
"1298","China","Classifieds","Ad Spending Growth","Total","percent","2024",6.437
"1299","China","Classifieds","Ad Spending Growth","Total","percent","2025",4.698
"1300","China","Classifieds","Ad Spending Growth","Total","percent","2026",4.527
"1301","China","Classifieds","Ad Spending Growth","General","percent","2017",NA
"1302","China","Classifieds","Ad Spending Growth","General","percent","2018",7.793
"1303","China","Classifieds","Ad Spending Growth","General","percent","2019",1.29
"1304","China","Classifieds","Ad Spending Growth","General","percent","2020",2.065
"1305","China","Classifieds","Ad Spending Growth","General","percent","2021",8.168
"1306","China","Classifieds","Ad Spending Growth","General","percent","2022",7.135
"1307","China","Classifieds","Ad Spending Growth","General","percent","2023",6.344
"1308","China","Classifieds","Ad Spending Growth","General","percent","2024",6.446
"1309","China","Classifieds","Ad Spending Growth","General","percent","2025",4.703
"1310","China","Classifieds","Ad Spending Growth","General","percent","2026",4.532
"1311","China","Classifieds","Ad Spending Growth","Jobs","percent","2017",NA
"1312","China","Classifieds","Ad Spending Growth","Jobs","percent","2018",13.594
"1313","China","Classifieds","Ad Spending Growth","Jobs","percent","2019",8.811
"1314","China","Classifieds","Ad Spending Growth","Jobs","percent","2020",9.626
"1315","China","Classifieds","Ad Spending Growth","Jobs","percent","2021",14.996
"1316","China","Classifieds","Ad Spending Growth","Jobs","percent","2022",12.157
"1317","China","Classifieds","Ad Spending Growth","Jobs","percent","2023",9.769
"1318","China","Classifieds","Ad Spending Growth","Jobs","percent","2024",6.415
"1319","China","Classifieds","Ad Spending Growth","Jobs","percent","2025",4.686
"1320","China","Classifieds","Ad Spending Growth","Jobs","percent","2026",4.513
"1321","China","Classifieds","Ad Spending Growth","Motor","percent","2017",NA
"1322","China","Classifieds","Ad Spending Growth","Motor","percent","2018",16.571
"1323","China","Classifieds","Ad Spending Growth","Motor","percent","2019",12.096
"1324","China","Classifieds","Ad Spending Growth","Motor","percent","2020",12.833
"1325","China","Classifieds","Ad Spending Growth","Motor","percent","2021",17.505
"1326","China","Classifieds","Ad Spending Growth","Motor","percent","2022",13.868
"1327","China","Classifieds","Ad Spending Growth","Motor","percent","2023",10.873
"1328","China","Classifieds","Ad Spending Growth","Motor","percent","2024",6.451
"1329","China","Classifieds","Ad Spending Growth","Motor","percent","2025",4.705
"1330","China","Classifieds","Ad Spending Growth","Motor","percent","2026",4.535
"1331","China","Classifieds","Ad Spending Growth","Real Estate","percent","2017",NA
"1332","China","Classifieds","Ad Spending Growth","Real Estate","percent","2018",10.886
"1333","China","Classifieds","Ad Spending Growth","Real Estate","percent","2019",5.346
"1334","China","Classifieds","Ad Spending Growth","Real Estate","percent","2020",6.32
"1335","China","Classifieds","Ad Spending Growth","Real Estate","percent","2021",12.108
"1336","China","Classifieds","Ad Spending Growth","Real Estate","percent","2022",10.109
"1337","China","Classifieds","Ad Spending Growth","Real Estate","percent","2023",8.412
"1338","China","Classifieds","Ad Spending Growth","Real Estate","percent","2024",6.437
"1339","China","Classifieds","Ad Spending Growth","Real Estate","percent","2025",4.698
"1340","China","Classifieds","Ad Spending Growth","Real Estate","percent","2026",4.527
"1341","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2017",67.224
"1342","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2018",65.479
"1343","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2019",64.061
"1344","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2020",63.217
"1345","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2021",62.793
"1346","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2022",62.555
"1347","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2023",62.447
"1348","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2024",62.454
"1349","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2025",62.442
"1350","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2026",61.907
"1351","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2017",32.776
"1352","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2018",34.521
"1353","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2019",35.939
"1354","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2020",36.783
"1355","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2021",37.207
"1356","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2022",37.445
"1357","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2023",37.553
"1358","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2024",37.546
"1359","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2025",37.558
"1360","China","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2026",38.093
"1361","China","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2017",5.931
"1362","China","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2018",6.131
"1363","China","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2019",6.1
"1364","China","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2020",5.865
"1365","China","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2021",6.174
"1366","China","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2022",6.416
"1367","China","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2023",6.62
"1368","China","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2024",6.752
"1369","China","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2025",6.813
"1370","China","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2026",6.897
"1371","China","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2017",2.371
"1372","China","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2018",2.382
"1373","China","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2019",2.279
"1374","China","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2020",2.103
"1375","China","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2021",2.136
"1376","China","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2022",2.16
"1377","China","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2023",2.186
"1378","China","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2024",2.23
"1379","China","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2025",2.25
"1380","China","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2026",2.278
"1381","China","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2017",1.166
"1382","China","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2018",1.235
"1383","China","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2019",1.269
"1384","China","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2020",1.258
"1385","China","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2021",1.358
"1386","China","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2022",1.438
"1387","China","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2023",1.502
"1388","China","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2024",1.532
"1389","China","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2025",1.545
"1390","China","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2026",1.564
"1391","China","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2017",0.734
"1392","China","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2018",0.798
"1393","China","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2019",0.845
"1394","China","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2020",0.862
"1395","China","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2021",0.951
"1396","China","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2022",1.022
"1397","China","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2023",1.078
"1398","China","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2024",1.1
"1399","China","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2025",1.11
"1400","China","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2026",1.124
"1401","China","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2017",1.661
"1402","China","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2018",1.717
"1403","China","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2019",1.708
"1404","China","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2020",1.642
"1405","China","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2021",1.729
"1406","China","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2022",1.796
"1407","China","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2023",1.853
"1408","China","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2024",1.89
"1409","China","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2025",1.908
"1410","China","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2026",1.931
"1411","China","Video Advertising","Ad Spending","Total","million USD (US$)","2017",8279.124
"1412","China","Video Advertising","Ad Spending","Total","million USD (US$)","2018",11246.215
"1413","China","Video Advertising","Ad Spending","Total","million USD (US$)","2019",13544.091
"1414","China","Video Advertising","Ad Spending","Total","million USD (US$)","2020",15954.952
"1415","China","Video Advertising","Ad Spending","Total","million USD (US$)","2021",19303.499
"1416","China","Video Advertising","Ad Spending","Total","million USD (US$)","2022",22831.833
"1417","China","Video Advertising","Ad Spending","Total","million USD (US$)","2023",26230.807
"1418","China","Video Advertising","Ad Spending","Total","million USD (US$)","2024",29857.084
"1419","China","Video Advertising","Ad Spending","Total","million USD (US$)","2025",33651.083
"1420","China","Video Advertising","Ad Spending","Total","million USD (US$)","2026",37226.945
"1421","China","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2017",4142.155
"1422","China","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2018",4813.705
"1423","China","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2019",4783.104
"1424","China","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2020",4877.116
"1425","China","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2021",5143.379
"1426","China","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2022",5163.01
"1427","China","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2023",4993.525
"1428","China","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2024",4741.317
"1429","China","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2025",4364.657
"1430","China","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2026",4672.107
"1431","China","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2017",4136.969
"1432","China","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2018",6432.51
"1433","China","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2019",8760.987
"1434","China","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2020",11077.837
"1435","China","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2021",14160.12
"1436","China","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2022",17668.823
"1437","China","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2023",21237.282
"1438","China","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2024",25115.767
"1439","China","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2025",29286.426
"1440","China","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2026",32554.838
"1441","China","Video Advertising","Ad Spending Growth","Total","percent","2017",NA
"1442","China","Video Advertising","Ad Spending Growth","Total","percent","2018",35.838
"1443","China","Video Advertising","Ad Spending Growth","Total","percent","2019",20.432
"1444","China","Video Advertising","Ad Spending Growth","Total","percent","2020",17.8
"1445","China","Video Advertising","Ad Spending Growth","Total","percent","2021",20.988
"1446","China","Video Advertising","Ad Spending Growth","Total","percent","2022",18.278
"1447","China","Video Advertising","Ad Spending Growth","Total","percent","2023",14.887
"1448","China","Video Advertising","Ad Spending Growth","Total","percent","2024",13.824
"1449","China","Video Advertising","Ad Spending Growth","Total","percent","2025",12.707
"1450","China","Video Advertising","Ad Spending Growth","Total","percent","2026",10.626
"1451","China","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2017",NA
"1452","China","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2018",16.213
"1453","China","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2019",-0.636
"1454","China","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2020",1.965
"1455","China","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2021",5.459
"1456","China","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2022",0.382
"1457","China","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2023",-3.283
"1458","China","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2024",-5.051
"1459","China","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2025",-7.944
"1460","China","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2026",7.044
"1461","China","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2017",NA
"1462","China","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2018",55.488
"1463","China","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2019",36.199
"1464","China","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2020",26.445
"1465","China","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2021",27.824
"1466","China","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2022",24.779
"1467","China","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2023",20.196
"1468","China","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2024",18.263
"1469","China","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2025",16.606
"1470","China","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2026",11.16
"1471","China","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2017",10.637
"1472","China","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2018",13.468
"1473","China","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2019",15.319
"1474","China","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2020",16.321
"1475","China","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2021",18.54
"1476","China","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2022",20.696
"1477","China","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2023",22.629
"1478","China","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2024",24.683
"1479","China","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2025",26.812
"1480","China","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2026",28.726
"1481","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2017",5.322
"1482","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2018",5.765
"1483","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2019",5.41
"1484","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2020",4.989
"1485","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2021",4.94
"1486","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2022",4.68
"1487","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2023",4.308
"1488","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2024",3.92
"1489","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2025",3.478
"1490","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2026",3.605
"1491","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2017",5.315
"1492","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2018",7.704
"1493","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2019",9.909
"1494","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2020",11.332
"1495","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2021",13.6
"1496","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2022",16.016
"1497","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2023",18.321
"1498","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2024",20.763
"1499","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2025",23.334
"1500","China","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2026",25.12
"1501","China","Video Advertising","Users by Age","18-24 years","percent","2017",NA
"1502","China","Video Advertising","Users by Age","18-24 years","percent","2018",NA
"1503","China","Video Advertising","Users by Age","18-24 years","percent","2019",NA
"1504","China","Video Advertising","Users by Age","18-24 years","percent","2020",NA
"1505","China","Video Advertising","Users by Age","18-24 years","percent","2021",17.956
"1506","China","Video Advertising","Users by Age","18-24 years","percent","2022",NA
"1507","China","Video Advertising","Users by Age","18-24 years","percent","2023",NA
"1508","China","Video Advertising","Users by Age","18-24 years","percent","2024",NA
"1509","China","Video Advertising","Users by Age","18-24 years","percent","2025",NA
"1510","China","Video Advertising","Users by Age","18-24 years","percent","2026",NA
"1511","China","Video Advertising","Users by Age","25-34 years","percent","2017",NA
"1512","China","Video Advertising","Users by Age","25-34 years","percent","2018",NA
"1513","China","Video Advertising","Users by Age","25-34 years","percent","2019",NA
"1514","China","Video Advertising","Users by Age","25-34 years","percent","2020",NA
"1515","China","Video Advertising","Users by Age","25-34 years","percent","2021",32.545
"1516","China","Video Advertising","Users by Age","25-34 years","percent","2022",NA
"1517","China","Video Advertising","Users by Age","25-34 years","percent","2023",NA
"1518","China","Video Advertising","Users by Age","25-34 years","percent","2024",NA
"1519","China","Video Advertising","Users by Age","25-34 years","percent","2025",NA
"1520","China","Video Advertising","Users by Age","25-34 years","percent","2026",NA
"1521","China","Video Advertising","Users by Age","35-44 years","percent","2017",NA
"1522","China","Video Advertising","Users by Age","35-44 years","percent","2018",NA
"1523","China","Video Advertising","Users by Age","35-44 years","percent","2019",NA
"1524","China","Video Advertising","Users by Age","35-44 years","percent","2020",NA
"1525","China","Video Advertising","Users by Age","35-44 years","percent","2021",25.326
"1526","China","Video Advertising","Users by Age","35-44 years","percent","2022",NA
"1527","China","Video Advertising","Users by Age","35-44 years","percent","2023",NA
"1528","China","Video Advertising","Users by Age","35-44 years","percent","2024",NA
"1529","China","Video Advertising","Users by Age","35-44 years","percent","2025",NA
"1530","China","Video Advertising","Users by Age","35-44 years","percent","2026",NA
"1531","China","Video Advertising","Users by Age","45-54 years","percent","2017",NA
"1532","China","Video Advertising","Users by Age","45-54 years","percent","2018",NA
"1533","China","Video Advertising","Users by Age","45-54 years","percent","2019",NA
"1534","China","Video Advertising","Users by Age","45-54 years","percent","2020",NA
"1535","China","Video Advertising","Users by Age","45-54 years","percent","2021",19.897
"1536","China","Video Advertising","Users by Age","45-54 years","percent","2022",NA
"1537","China","Video Advertising","Users by Age","45-54 years","percent","2023",NA
"1538","China","Video Advertising","Users by Age","45-54 years","percent","2024",NA
"1539","China","Video Advertising","Users by Age","45-54 years","percent","2025",NA
"1540","China","Video Advertising","Users by Age","45-54 years","percent","2026",NA
"1541","China","Video Advertising","Users by Age","55-64 years","percent","2017",NA
"1542","China","Video Advertising","Users by Age","55-64 years","percent","2018",NA
"1543","China","Video Advertising","Users by Age","55-64 years","percent","2019",NA
"1544","China","Video Advertising","Users by Age","55-64 years","percent","2020",NA
"1545","China","Video Advertising","Users by Age","55-64 years","percent","2021",4.28
"1546","China","Video Advertising","Users by Age","55-64 years","percent","2022",NA
"1547","China","Video Advertising","Users by Age","55-64 years","percent","2023",NA
"1548","China","Video Advertising","Users by Age","55-64 years","percent","2024",NA
"1549","China","Video Advertising","Users by Age","55-64 years","percent","2025",NA
"1550","China","Video Advertising","Users by Age","55-64 years","percent","2026",NA
"1551","China","Video Advertising","Users by Gender","female","percent","2017",NA
"1552","China","Video Advertising","Users by Gender","female","percent","2018",NA
"1553","China","Video Advertising","Users by Gender","female","percent","2019",NA
"1554","China","Video Advertising","Users by Gender","female","percent","2020",NA
"1555","China","Video Advertising","Users by Gender","female","percent","2021",47.589
"1556","China","Video Advertising","Users by Gender","female","percent","2022",NA
"1557","China","Video Advertising","Users by Gender","female","percent","2023",NA
"1558","China","Video Advertising","Users by Gender","female","percent","2024",NA
"1559","China","Video Advertising","Users by Gender","female","percent","2025",NA
"1560","China","Video Advertising","Users by Gender","female","percent","2026",NA
"1561","China","Video Advertising","Users by Gender","male","percent","2017",NA
"1562","China","Video Advertising","Users by Gender","male","percent","2018",NA
"1563","China","Video Advertising","Users by Gender","male","percent","2019",NA
"1564","China","Video Advertising","Users by Gender","male","percent","2020",NA
"1565","China","Video Advertising","Users by Gender","male","percent","2021",52.411
"1566","China","Video Advertising","Users by Gender","male","percent","2022",NA
"1567","China","Video Advertising","Users by Gender","male","percent","2023",NA
"1568","China","Video Advertising","Users by Gender","male","percent","2024",NA
"1569","China","Video Advertising","Users by Gender","male","percent","2025",NA
"1570","China","Video Advertising","Users by Gender","male","percent","2026",NA
"1571","China","Video Advertising","Users by Income","high income","percent","2017",NA
"1572","China","Video Advertising","Users by Income","high income","percent","2018",NA
"1573","China","Video Advertising","Users by Income","high income","percent","2019",NA
"1574","China","Video Advertising","Users by Income","high income","percent","2020",NA
"1575","China","Video Advertising","Users by Income","high income","percent","2021",32.246
"1576","China","Video Advertising","Users by Income","high income","percent","2022",NA
"1577","China","Video Advertising","Users by Income","high income","percent","2023",NA
"1578","China","Video Advertising","Users by Income","high income","percent","2024",NA
"1579","China","Video Advertising","Users by Income","high income","percent","2025",NA
"1580","China","Video Advertising","Users by Income","high income","percent","2026",NA
"1581","China","Video Advertising","Users by Income","low income","percent","2017",NA
"1582","China","Video Advertising","Users by Income","low income","percent","2018",NA
"1583","China","Video Advertising","Users by Income","low income","percent","2019",NA
"1584","China","Video Advertising","Users by Income","low income","percent","2020",NA
"1585","China","Video Advertising","Users by Income","low income","percent","2021",32.345
"1586","China","Video Advertising","Users by Income","low income","percent","2022",NA
"1587","China","Video Advertising","Users by Income","low income","percent","2023",NA
"1588","China","Video Advertising","Users by Income","low income","percent","2024",NA
"1589","China","Video Advertising","Users by Income","low income","percent","2025",NA
