"","Region","Market","Chart","Name","Unit","Year","Value"
"1241","United Kingdom","Classifieds","Ad Spending Growth","Total","percent","2017",NA
"1242","United Kingdom","Classifieds","Ad Spending Growth","Total","percent","2018",7.673
"1243","United Kingdom","Classifieds","Ad Spending Growth","Total","percent","2019",-0.868
"1244","United Kingdom","Classifieds","Ad Spending Growth","Total","percent","2020",-4.861
"1245","United Kingdom","Classifieds","Ad Spending Growth","Total","percent","2021",14.661
"1246","United Kingdom","Classifieds","Ad Spending Growth","Total","percent","2022",6.336
"1247","United Kingdom","Classifieds","Ad Spending Growth","Total","percent","2023",2.626
"1248","United Kingdom","Classifieds","Ad Spending Growth","Total","percent","2024",1.702
"1249","United Kingdom","Classifieds","Ad Spending Growth","Total","percent","2025",1.652
"1250","United Kingdom","Classifieds","Ad Spending Growth","Total","percent","2026",1.792
"1251","United Kingdom","Classifieds","Ad Spending Growth","General","percent","2017",NA
"1252","United Kingdom","Classifieds","Ad Spending Growth","General","percent","2018",8.39
"1253","United Kingdom","Classifieds","Ad Spending Growth","General","percent","2019",-0.001
"1254","United Kingdom","Classifieds","Ad Spending Growth","General","percent","2020",-4.029
"1255","United Kingdom","Classifieds","Ad Spending Growth","General","percent","2021",15.493
"1256","United Kingdom","Classifieds","Ad Spending Growth","General","percent","2022",6.904
"1257","United Kingdom","Classifieds","Ad Spending Growth","General","percent","2023",3
"1258","United Kingdom","Classifieds","Ad Spending Growth","General","percent","2024",1.702
"1259","United Kingdom","Classifieds","Ad Spending Growth","General","percent","2025",1.652
"1260","United Kingdom","Classifieds","Ad Spending Growth","General","percent","2026",1.792
"1261","United Kingdom","Classifieds","Ad Spending Growth","Jobs","percent","2017",NA
"1262","United Kingdom","Classifieds","Ad Spending Growth","Jobs","percent","2018",9.673
"1263","United Kingdom","Classifieds","Ad Spending Growth","Jobs","percent","2019",1.525
"1264","United Kingdom","Classifieds","Ad Spending Growth","Jobs","percent","2020",-2.602
"1265","United Kingdom","Classifieds","Ad Spending Growth","Jobs","percent","2021",16.888
"1266","United Kingdom","Classifieds","Ad Spending Growth","Jobs","percent","2022",7.838
"1267","United Kingdom","Classifieds","Ad Spending Growth","Jobs","percent","2023",3.607
"1268","United Kingdom","Classifieds","Ad Spending Growth","Jobs","percent","2024",1.702
"1269","United Kingdom","Classifieds","Ad Spending Growth","Jobs","percent","2025",1.652
"1270","United Kingdom","Classifieds","Ad Spending Growth","Jobs","percent","2026",1.792
"1271","United Kingdom","Classifieds","Ad Spending Growth","Motor","percent","2017",NA
"1272","United Kingdom","Classifieds","Ad Spending Growth","Motor","percent","2018",4.995
"1273","United Kingdom","Classifieds","Ad Spending Growth","Motor","percent","2019",-4.214
"1274","United Kingdom","Classifieds","Ad Spending Growth","Motor","percent","2020",-8.209
"1275","United Kingdom","Classifieds","Ad Spending Growth","Motor","percent","2021",11.161
"1276","United Kingdom","Classifieds","Ad Spending Growth","Motor","percent","2022",3.853
"1277","United Kingdom","Classifieds","Ad Spending Growth","Motor","percent","2023",0.94
"1278","United Kingdom","Classifieds","Ad Spending Growth","Motor","percent","2024",1.702
"1279","United Kingdom","Classifieds","Ad Spending Growth","Motor","percent","2025",1.652
"1280","United Kingdom","Classifieds","Ad Spending Growth","Motor","percent","2026",1.792
"1281","United Kingdom","Classifieds","Ad Spending Growth","Real Estate","percent","2017",NA
"1282","United Kingdom","Classifieds","Ad Spending Growth","Real Estate","percent","2018",7.673
"1283","United Kingdom","Classifieds","Ad Spending Growth","Real Estate","percent","2019",-0.868
"1284","United Kingdom","Classifieds","Ad Spending Growth","Real Estate","percent","2020",-4.861
"1285","United Kingdom","Classifieds","Ad Spending Growth","Real Estate","percent","2021",14.661
"1286","United Kingdom","Classifieds","Ad Spending Growth","Real Estate","percent","2022",6.336
"1287","United Kingdom","Classifieds","Ad Spending Growth","Real Estate","percent","2023",2.626
"1288","United Kingdom","Classifieds","Ad Spending Growth","Real Estate","percent","2024",1.702
"1289","United Kingdom","Classifieds","Ad Spending Growth","Real Estate","percent","2025",1.652
"1290","United Kingdom","Classifieds","Ad Spending Growth","Real Estate","percent","2026",1.792
"1291","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2017",58.62
"1292","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2018",56.048
"1293","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2019",54.224
"1294","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2020",53.029
"1295","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2021",52.23
"1296","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2022",51.659
"1297","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2023",51.226
"1298","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2024",51.226
"1299","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2025",51.18
"1300","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Desktop","percent","2026",51.135
"1301","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2017",41.38
"1302","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2018",43.952
"1303","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2019",45.776
"1304","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2020",46.971
"1305","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2021",47.77
"1306","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2022",48.341
"1307","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2023",48.774
"1308","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2024",48.774
"1309","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2025",48.82
"1310","United Kingdom","Classifieds","Ad Spending Share Desktop & Mobile","Classifieds Mobile","percent","2026",48.865
"1311","United Kingdom","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2017",28.551
"1312","United Kingdom","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2018",30.07
"1313","United Kingdom","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2019",29.258
"1314","United Kingdom","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2020",27.408
"1315","United Kingdom","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2021",31.029
"1316","United Kingdom","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2022",32.652
"1317","United Kingdom","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2023",33.221
"1318","United Kingdom","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2024",33.54
"1319","United Kingdom","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2025",33.879
"1320","United Kingdom","Classifieds","Average Ad Spending per Internet User","Total","USD (US$)","2026",34.291
"1321","United Kingdom","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2017",5.451
"1322","United Kingdom","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2018",5.779
"1323","United Kingdom","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2019",5.672
"1324","United Kingdom","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2020",5.36
"1325","United Kingdom","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2021",6.112
"1326","United Kingdom","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2022",6.466
"1327","United Kingdom","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2023",6.602
"1328","United Kingdom","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2024",6.666
"1329","United Kingdom","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2025",6.733
"1330","United Kingdom","Classifieds","Average Ad Spending per Internet User","General","USD (US$)","2026",6.815
"1331","United Kingdom","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2017",7.812
"1332","United Kingdom","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2018",8.38
"1333","United Kingdom","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2019",8.351
"1334","United Kingdom","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2020",8.009
"1335","United Kingdom","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2021",9.243
"1336","United Kingdom","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2022",9.864
"1337","United Kingdom","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2023",10.131
"1338","United Kingdom","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2024",10.229
"1339","United Kingdom","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2025",10.332
"1340","United Kingdom","Classifieds","Average Ad Spending per Internet User","Jobs","USD (US$)","2026",10.458
"1341","United Kingdom","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2017",7.294
"1342","United Kingdom","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2018",7.491
"1343","United Kingdom","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2019",7.043
"1344","United Kingdom","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2020",6.366
"1345","United Kingdom","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2021",6.987
"1346","United Kingdom","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2022",7.18
"1347","United Kingdom","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2023",7.185
"1348","United Kingdom","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2024",7.254
"1349","United Kingdom","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2025",7.328
"1350","United Kingdom","Classifieds","Average Ad Spending per Internet User","Motor","USD (US$)","2026",7.417
"1351","United Kingdom","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2017",7.994
"1352","United Kingdom","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2018",8.419
"1353","United Kingdom","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2019",8.192
"1354","United Kingdom","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2020",7.674
"1355","United Kingdom","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2021",8.688
"1356","United Kingdom","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2022",9.143
"1357","United Kingdom","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2023",9.302
"1358","United Kingdom","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2024",9.391
"1359","United Kingdom","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2025",9.486
"1360","United Kingdom","Classifieds","Average Ad Spending per Internet User","Real Estate","USD (US$)","2026",9.602
"1361","United Kingdom","Video Advertising","Ad Spending","Total","million USD (US$)","2017",2387.781
"1362","United Kingdom","Video Advertising","Ad Spending","Total","million USD (US$)","2018",3014.264
"1363","United Kingdom","Video Advertising","Ad Spending","Total","million USD (US$)","2019",3399.731
"1364","United Kingdom","Video Advertising","Ad Spending","Total","million USD (US$)","2020",3704.523
"1365","United Kingdom","Video Advertising","Ad Spending","Total","million USD (US$)","2021",4782.064
"1366","United Kingdom","Video Advertising","Ad Spending","Total","million USD (US$)","2022",5507.442
"1367","United Kingdom","Video Advertising","Ad Spending","Total","million USD (US$)","2023",6049.199
"1368","United Kingdom","Video Advertising","Ad Spending","Total","million USD (US$)","2024",6560.777
"1369","United Kingdom","Video Advertising","Ad Spending","Total","million USD (US$)","2025",7114.464
"1370","United Kingdom","Video Advertising","Ad Spending","Total","million USD (US$)","2026",7740.266
"1371","United Kingdom","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2017",1386.636
"1372","United Kingdom","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2018",1612.303
"1373","United Kingdom","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2019",1662.086
"1374","United Kingdom","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2020",1646.193
"1375","United Kingdom","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2021",1972.978
"1376","United Kingdom","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2022",2054.445
"1377","United Kingdom","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2023",2012.776
"1378","United Kingdom","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2024",1909.03
"1379","United Kingdom","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2025",1749.047
"1380","United Kingdom","Video Advertising","Ad Spending","Video Advertising Desktop","million USD (US$)","2026",1908.143
"1381","United Kingdom","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2017",1001.145
"1382","United Kingdom","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2018",1401.962
"1383","United Kingdom","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2019",1737.646
"1384","United Kingdom","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2020",2058.33
"1385","United Kingdom","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2021",2809.086
"1386","United Kingdom","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2022",3452.998
"1387","United Kingdom","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2023",4036.423
"1388","United Kingdom","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2024",4651.747
"1389","United Kingdom","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2025",5365.417
"1390","United Kingdom","Video Advertising","Ad Spending","Video Advertising Mobile","million USD (US$)","2026",5832.123
"1391","United Kingdom","Video Advertising","Ad Spending Growth","Total","percent","2017",NA
"1392","United Kingdom","Video Advertising","Ad Spending Growth","Total","percent","2018",26.237
"1393","United Kingdom","Video Advertising","Ad Spending Growth","Total","percent","2019",12.788
"1394","United Kingdom","Video Advertising","Ad Spending Growth","Total","percent","2020",8.965
"1395","United Kingdom","Video Advertising","Ad Spending Growth","Total","percent","2021",29.087
"1396","United Kingdom","Video Advertising","Ad Spending Growth","Total","percent","2022",15.169
"1397","United Kingdom","Video Advertising","Ad Spending Growth","Total","percent","2023",9.837
"1398","United Kingdom","Video Advertising","Ad Spending Growth","Total","percent","2024",8.457
"1399","United Kingdom","Video Advertising","Ad Spending Growth","Total","percent","2025",8.439
"1400","United Kingdom","Video Advertising","Ad Spending Growth","Total","percent","2026",8.796
"1401","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2017",NA
"1402","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2018",16.274
"1403","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2019",3.088
"1404","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2020",-0.956
"1405","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2021",19.851
"1406","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2022",4.129
"1407","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2023",-2.028
"1408","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2024",-5.154
"1409","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2025",-8.38
"1410","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Desktop","percent","2026",9.096
"1411","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2017",NA
"1412","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2018",40.036
"1413","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2019",23.944
"1414","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2020",18.455
"1415","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2021",36.474
"1416","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2022",22.922
"1417","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2023",16.896
"1418","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2024",15.244
"1419","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2025",15.342
"1420","United Kingdom","Video Advertising","Ad Spending Growth","Video Advertising Mobile","percent","2026",8.698
"1421","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2017",40.696
"1422","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2018",50.249
"1423","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2019",55.628
"1424","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2020",59.684
"1425","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2021",76.07
"1426","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2022",86.698
"1427","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2023",94.407
"1428","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2024",101.645
"1429","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2025",109.525
"1430","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2026",118.487
"1431","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2017",23.633
"1432","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2018",26.878
"1433","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2019",27.196
"1434","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2020",26.522
"1435","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2021",31.385
"1436","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2022",32.341
"1437","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2023",31.413
"1438","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2024",29.576
"1439","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2025",26.926
"1440","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Desktop","USD (US$)","2026",29.21
"1441","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2017",17.063
"1442","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2018",23.371
"1443","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2019",28.432
"1444","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2020",33.162
"1445","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2021",44.685
"1446","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2022",54.357
"1447","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2023",62.995
"1448","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2024",72.069
"1449","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2025",82.599
"1450","United Kingdom","Video Advertising","Average Ad Spending per Internet User","Video Advertising Mobile","USD (US$)","2026",89.278
"1451","United Kingdom","Video Advertising","Users by Age","18-24 years","percent","2017",NA
"1452","United Kingdom","Video Advertising","Users by Age","18-24 years","percent","2018",NA
"1453","United Kingdom","Video Advertising","Users by Age","18-24 years","percent","2019",NA
"1454","United Kingdom","Video Advertising","Users by Age","18-24 years","percent","2020",NA
"1455","United Kingdom","Video Advertising","Users by Age","18-24 years","percent","2021",15.446
"1456","United Kingdom","Video Advertising","Users by Age","18-24 years","percent","2022",NA
"1457","United Kingdom","Video Advertising","Users by Age","18-24 years","percent","2023",NA
"1458","United Kingdom","Video Advertising","Users by Age","18-24 years","percent","2024",NA
"1459","United Kingdom","Video Advertising","Users by Age","18-24 years","percent","2025",NA
"1460","United Kingdom","Video Advertising","Users by Age","18-24 years","percent","2026",NA
"1461","United Kingdom","Video Advertising","Users by Age","25-34 years","percent","2017",NA
"1462","United Kingdom","Video Advertising","Users by Age","25-34 years","percent","2018",NA
"1463","United Kingdom","Video Advertising","Users by Age","25-34 years","percent","2019",NA
"1464","United Kingdom","Video Advertising","Users by Age","25-34 years","percent","2020",NA
"1465","United Kingdom","Video Advertising","Users by Age","25-34 years","percent","2021",26.316
"1466","United Kingdom","Video Advertising","Users by Age","25-34 years","percent","2022",NA
"1467","United Kingdom","Video Advertising","Users by Age","25-34 years","percent","2023",NA
"1468","United Kingdom","Video Advertising","Users by Age","25-34 years","percent","2024",NA
"1469","United Kingdom","Video Advertising","Users by Age","25-34 years","percent","2025",NA
"1470","United Kingdom","Video Advertising","Users by Age","25-34 years","percent","2026",NA
"1471","United Kingdom","Video Advertising","Users by Age","35-44 years","percent","2017",NA
"1472","United Kingdom","Video Advertising","Users by Age","35-44 years","percent","2018",NA
"1473","United Kingdom","Video Advertising","Users by Age","35-44 years","percent","2019",NA
"1474","United Kingdom","Video Advertising","Users by Age","35-44 years","percent","2020",NA
"1475","United Kingdom","Video Advertising","Users by Age","35-44 years","percent","2021",23.341
"1476","United Kingdom","Video Advertising","Users by Age","35-44 years","percent","2022",NA
"1477","United Kingdom","Video Advertising","Users by Age","35-44 years","percent","2023",NA
"1478","United Kingdom","Video Advertising","Users by Age","35-44 years","percent","2024",NA
"1479","United Kingdom","Video Advertising","Users by Age","35-44 years","percent","2025",NA
"1480","United Kingdom","Video Advertising","Users by Age","35-44 years","percent","2026",NA
"1481","United Kingdom","Video Advertising","Users by Age","45-54 years","percent","2017",NA
"1482","United Kingdom","Video Advertising","Users by Age","45-54 years","percent","2018",NA
"1483","United Kingdom","Video Advertising","Users by Age","45-54 years","percent","2019",NA
"1484","United Kingdom","Video Advertising","Users by Age","45-54 years","percent","2020",NA
"1485","United Kingdom","Video Advertising","Users by Age","45-54 years","percent","2021",20.995
"1486","United Kingdom","Video Advertising","Users by Age","45-54 years","percent","2022",NA
"1487","United Kingdom","Video Advertising","Users by Age","45-54 years","percent","2023",NA
"1488","United Kingdom","Video Advertising","Users by Age","45-54 years","percent","2024",NA
"1489","United Kingdom","Video Advertising","Users by Age","45-54 years","percent","2025",NA
"1490","United Kingdom","Video Advertising","Users by Age","45-54 years","percent","2026",NA
"1491","United Kingdom","Video Advertising","Users by Age","55-64 years","percent","2017",NA
"1492","United Kingdom","Video Advertising","Users by Age","55-64 years","percent","2018",NA
"1493","United Kingdom","Video Advertising","Users by Age","55-64 years","percent","2019",NA
"1494","United Kingdom","Video Advertising","Users by Age","55-64 years","percent","2020",NA
"1495","United Kingdom","Video Advertising","Users by Age","55-64 years","percent","2021",13.902
"1496","United Kingdom","Video Advertising","Users by Age","55-64 years","percent","2022",NA
"1497","United Kingdom","Video Advertising","Users by Age","55-64 years","percent","2023",NA
"1498","United Kingdom","Video Advertising","Users by Age","55-64 years","percent","2024",NA
"1499","United Kingdom","Video Advertising","Users by Age","55-64 years","percent","2025",NA
"1500","United Kingdom","Video Advertising","Users by Age","55-64 years","percent","2026",NA
"1501","United Kingdom","Video Advertising","Users by Gender","female","percent","2017",NA
"1502","United Kingdom","Video Advertising","Users by Gender","female","percent","2018",NA
"1503","United Kingdom","Video Advertising","Users by Gender","female","percent","2019",NA
"1504","United Kingdom","Video Advertising","Users by Gender","female","percent","2020",NA
"1505","United Kingdom","Video Advertising","Users by Gender","female","percent","2021",48.856
"1506","United Kingdom","Video Advertising","Users by Gender","female","percent","2022",NA
"1507","United Kingdom","Video Advertising","Users by Gender","female","percent","2023",NA
"1508","United Kingdom","Video Advertising","Users by Gender","female","percent","2024",NA
"1509","United Kingdom","Video Advertising","Users by Gender","female","percent","2025",NA
"1510","United Kingdom","Video Advertising","Users by Gender","female","percent","2026",NA
"1511","United Kingdom","Video Advertising","Users by Gender","male","percent","2017",NA
"1512","United Kingdom","Video Advertising","Users by Gender","male","percent","2018",NA
"1513","United Kingdom","Video Advertising","Users by Gender","male","percent","2019",NA
"1514","United Kingdom","Video Advertising","Users by Gender","male","percent","2020",NA
"1515","United Kingdom","Video Advertising","Users by Gender","male","percent","2021",51.144
"1516","United Kingdom","Video Advertising","Users by Gender","male","percent","2022",NA
"1517","United Kingdom","Video Advertising","Users by Gender","male","percent","2023",NA
"1518","United Kingdom","Video Advertising","Users by Gender","male","percent","2024",NA
"1519","United Kingdom","Video Advertising","Users by Gender","male","percent","2025",NA
"1520","United Kingdom","Video Advertising","Users by Gender","male","percent","2026",NA
"1521","United Kingdom","Video Advertising","Users by Income","high income","percent","2017",NA
"1522","United Kingdom","Video Advertising","Users by Income","high income","percent","2018",NA
"1523","United Kingdom","Video Advertising","Users by Income","high income","percent","2019",NA
"1524","United Kingdom","Video Advertising","Users by Income","high income","percent","2020",NA
"1525","United Kingdom","Video Advertising","Users by Income","high income","percent","2021",33.29
"1526","United Kingdom","Video Advertising","Users by Income","high income","percent","2022",NA
"1527","United Kingdom","Video Advertising","Users by Income","high income","percent","2023",NA
"1528","United Kingdom","Video Advertising","Users by Income","high income","percent","2024",NA
"1529","United Kingdom","Video Advertising","Users by Income","high income","percent","2025",NA
"1530","United Kingdom","Video Advertising","Users by Income","high income","percent","2026",NA
"1531","United Kingdom","Video Advertising","Users by Income","low income","percent","2017",NA
"1532","United Kingdom","Video Advertising","Users by Income","low income","percent","2018",NA
"1533","United Kingdom","Video Advertising","Users by Income","low income","percent","2019",NA
"1534","United Kingdom","Video Advertising","Users by Income","low income","percent","2020",NA
"1535","United Kingdom","Video Advertising","Users by Income","low income","percent","2021",31.922
"1536","United Kingdom","Video Advertising","Users by Income","low income","percent","2022",NA
"1537","United Kingdom","Video Advertising","Users by Income","low income","percent","2023",NA
"1538","United Kingdom","Video Advertising","Users by Income","low income","percent","2024",NA
"1539","United Kingdom","Video Advertising","Users by Income","low income","percent","2025",NA
"1540","United Kingdom","Video Advertising","Users by Income","low income","percent","2026",NA
"1541","United Kingdom","Video Advertising","Users by Income","medium income","percent","2017",NA
"1542","United Kingdom","Video Advertising","Users by Income","medium income","percent","2018",NA
"1543","United Kingdom","Video Advertising","Users by Income","medium income","percent","2019",NA
"1544","United Kingdom","Video Advertising","Users by Income","medium income","percent","2020",NA
"1545","United Kingdom","Video Advertising","Users by Income","medium income","percent","2021",34.788
"1546","United Kingdom","Video Advertising","Users by Income","medium income","percent","2022",NA
"1547","United Kingdom","Video Advertising","Users by Income","medium income","percent","2023",NA
"1548","United Kingdom","Video Advertising","Users by Income","medium income","percent","2024",NA
"1549","United Kingdom","Video Advertising","Users by Income","medium income","percent","2025",NA
"1550","United Kingdom","Video Advertising","Users by Income","medium income","percent","2026",NA
"1551","United Kingdom","Video Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2017",111024
